time,src_user,dst_user,src_computer,dst_computer,auth_type,logon_type,auth_orient,success
253425,C17098$@DOM1,C17098$@DOM1,C17098,C17098,Kerberos,Network,LogOn,Success
253430,U22@DOM1,U22@DOM1,C1703,C1703,Kerberos,Network,LogOn,Success
253436,C8990$@DOM1,C8990$@DOM1,C586,C586,?,Network,LogOff,Success
253441,U5487@DOM1,U5487@DOM1,C1065,C1065,?,Network,LogOff,Success
253446,C1456$@DOM1,C1456$@DOM1,C1456,C612,Kerberos,Network,LogOn,Success
253450,C17666$@DOM1,C17666$@DOM1,C17666,C625,?,?,TGS,Success
253454,C1322$@DOM1,C1322$@DOM1,C625,C625,?,Network,LogOff,Success
253457,U68@DOM1,U68@DOM1,C7,C7,NTLM,Network,LogOn,Success
253461,C9479$@DOM1,C9479$@DOM1,C9479,C586,Kerberos,Network,LogOn,Success
253465,U22@DOM1,U22@DOM1,C1703,C1703,Kerberos,Network,LogOn,Success
253469,C7322$@DOM1,C7322$@DOM1,C7322,C625,Kerberos,Network,LogOn,Success
253473,C15279$@DOM1,C15279$@DOM1,C15279,C586,Kerberos,Network,LogOn,Success
253477,U1205@DOM1,U1205@DOM1,C467,C467,?,Network,LogOff,Success
253482,C14375$@DOM1,C14375$@DOM1,C14375,C2106,Kerberos,Network,LogOn,Success
253486,C1726$@DOM1,C1726$@DOM1,C1726,C1065,Kerberos,Network,LogOn,Success
253489,U7182@DOM1,U7182@DOM1,C15875,TGT,?,?,TGS,Success
253494,C3750$@DOM1,C3750$@DOM1,C1065,C1065,?,Network,LogOff,Success
253499,C1766$@DOM1,C1766$@DOM1,C1968,C612,Kerberos,Network,LogOn,Success
253503,U22@DOM1,U22@DOM1,C849,C528,Kerberos,Network,LogOn,Success
253507,U227@DOM1,C1750$@DOM1,C1750,C1750,?,?,AuthMap,Success
253512,C2631$@DOM1,C2631$@DOM1,C2631,C457,Kerberos,Network,LogOn,Success
253517,C1996$@DOM1,C1996$@DOM1,C1997,C625,?,?,TGS,Success
253521,U129@DOM1,U129@DOM1,C419,C419,Kerberos,Network,LogOn,Success
253525,C567$@DOM1,C567$@DOM1,C574,C553,Kerberos,Network,LogOn,Success
253529,C743$@DOM1,C743$@DOM1,C586,C586,?,Network,LogOff,Success
253533,C1312$@DOM1,C1312$@DOM1,C1312,C586,NTLM,Network,LogOn,Success
253536,U94@DOM1,U94@DOM1,C1681,C1681,Negotiate,Service,LogOn,Success
253541,C1003$@DOM1,C1003$@DOM1,C1003,C1003,?,?,TGT,Success
253545,C13968$@DOM1,C13968$@DOM1,C13968,C529,Kerberos,Network,LogOn,Success
253549,C625$@DOM1,C625$@DOM1,C2052,C625,Kerberos,Network,LogOn,Success
253553,C561$@DOM1,C561$@DOM1,C529,C529,?,Network,LogOff,Success
253556,U2082@DOM1,U2082@DOM1,C528,C528,?,Network,LogOff,Success
253560,U71@DOM1,U71@DOM1,C1633,C1691,Kerberos,Network,LogOn,Success
253564,C2681$@DOM1,C2681$@DOM1,C2681,C586,Kerberos,Network,LogOn,Success
253567,C528$@DOM1,C528$@DOM1,C528,C528,Kerberos,Network,LogOn,Success
253570,C9906$@DOM1,C9906$@DOM1,C9906,C1065,Kerberos,Network,LogOn,Success
253573,U649@DOM1,U649@DOM1,C612,C612,?,Network,LogOff,Success
253577,C1535$@DOM1,C1535$@DOM1,C2106,C2106,?,Network,LogOff,Success
253581,C586$@DOM1,C586$@DOM1,C586,C586,?,Network,LogOff,Success
253586,C5041$@DOM1,C5041$@DOM1,C457,C457,?,Network,LogOff,Success
253590,U75@DOM1,U53@DOM1,C1710,C1710,?,?,AuthMap,Success
253595,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success
253599,U8201@DOM1,U8201@DOM1,C229,C229,?,Network,LogOff,Success
253604,U1411@DOM1,U1411@DOM1,C16741,C612,Kerberos,Network,LogOn,Success
253608,C585$@DOM1,C585$@DOM1,C585,C612,Kerberos,Network,LogOn,Success
253613,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C1602,C586,NTLM,Network,LogOn,Success
253617,C46$@DOM1,C46$@DOM1,C586,C586,?,Network,LogOff,Success
253621,C13335$@DOM1,C13335$@DOM1,C529,C529,?,Network,LogOff,Success
253624,C6077$@DOM1,C6077$@DOM1,C6077,C528,Kerberos,Network,LogOn,Success
253628,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C11358,C586,NTLM,Network,LogOn,Success
253631,C9927$@DOM1,C9927$@DOM1,C9927,C586,Kerberos,Network,LogOn,Success
253636,C1043$@DOM1,C1043$@DOM1,C1043,C586,Kerberos,Network,LogOn,Success
253639,C3752$@DOM1,C3752$@DOM1,C625,C625,?,Network,LogOff,Success
253643,C1065$@DOM1,C1065$@DOM1,C586,C586,?,Network,LogOff,Success
253646,U941@DOM1,U941@DOM1,C1325,C1325,?,?,TGT,Success
253650,U1115@DOM1,U1115@DOM1,C1065,C1065,?,Network,LogOff,Success
253654,C586$@DOM1,C586$@DOM1,C586,C586,?,Network,LogOff,Success
253658,C2344$@DOM1,C2344$@DOM1,C1065,C1065,?,Network,LogOff,Success
253661,U51@DOM1,U51@DOM1,C1487,C1487,?,Network,LogOff,Success
253665,U13@DOM1,U13@DOM1,C368,C368,?,Network,LogOff,Success
253670,C2230$@DOM1,C2230$@DOM1,C2230,C586,Kerberos,Network,LogOn,Success
253675,C724$@DOM1,C724$@DOM1,C467,C467,?,Network,LogOff,Success
253679,U6717@DOM1,U6717@DOM1,C15060,C1065,Kerberos,Network,LogOn,Success
253684,C538$@DOM1,C538$@DOM1,C457,C457,?,Network,LogOff,Success
253689,C11898$@DOM1,C11898$@DOM1,C529,C529,?,Network,LogOff,Success
253693,C567$@DOM1,C567$@DOM1,C612,C612,?,Network,LogOff,Success
253698,C17320$@DOM1,C17320$@DOM1,C457,C457,?,Network,LogOff,Success
253703,C586$@DOM1,C586$@DOM1,C586,C586,?,Network,LogOff,Success
253708,U22@DOM1,U22@DOM1,C506,C528,Kerberos,Network,LogOn,Success
253713,C1976$@DOM1,C1976$@DOM1,C625,C625,?,Network,LogOff,Success
253717,C538$@DOM1,C538$@DOM1,C539,C625,Kerberos,Network,LogOn,Success
253722,C3373$@DOM1,C3373$@DOM1,C3373,C586,Kerberos,Network,LogOn,Success
253726,C3026$@DOM1,C3026$@DOM1,C3026,C467,Kerberos,Network,LogOn,Success
253729,C976$@DOM1,C976$@DOM1,C976,C2106,Kerberos,Network,LogOn,Success
253733,C4143$@DOM1,C4143$@DOM1,C4143,C612,Kerberos,Network,LogOn,Success
253737,U22@DOM1,U22@DOM1,C529,C529,?,Network,LogOff,Success
253741,C2519$@DOM1,C2519$@DOM1,C2519,C2519,?,Network,LogOff,Success
253745,C1248$@DOM1,C1248$@DOM1,C1248,C612,Kerberos,Network,LogOn,Success
253748,C467$@DOM1,C467$@DOM1,C1521,C467,Kerberos,Network,LogOn,Success
253752,C15489$@DOM1,C15489$@DOM1,C612,C612,?,Network,LogOff,Success
253756,C3698$@DOM1,C3698$@DOM1,C529,C529,?,Network,LogOff,Success
253760,C8456$@DOM1,C8456$@DOM1,C586,C586,?,Network,LogOff,Success
253764,C2275$@DOM1,C2275$@DOM1,C457,C457,?,Network,LogOff,Success
253768,ANONYMOUS LOGON@C528,ANONYMOUS LOGON@C528,C2580,C528,NTLM,Network,LogOn,Success
253771,C1224$@DOM1,C1224$@DOM1,C612,C612,?,Network,LogOff,Success
253774,U2915@DOM1,U2915@DOM1,C2162,C2162,?,Network,LogOff,Success
253778,C6965$@DOM1,C6965$@DOM1,C467,C467,?,Network,LogOff,Success
253783,C11284$@DOM1,C11284$@DOM1,C11285,C612,Kerberos,Network,LogOn,Success
253787,C1392$@DOM1,C1392$@DOM1,C1392,C586,Kerberos,Network,LogOn,Success
253791,C730$@DOM1,C730$@DOM1,C529,C529,?,Network,LogOff,Success
253796,C3292$@DOM1,C3292$@DOM1,C586,C586,?,Network,LogOff,Success
253800,C876$@DOM1,C876$@DOM1,C876,C612,Kerberos,Network,LogOn,Success
253804,C16816$@DOM1,C16816$@DOM1,C16816,C467,Kerberos,Network,LogOn,Success
253808,C1789$@DOM1,C1789$@DOM1,C1789,C612,Kerberos,Network,LogOn,Success
253811,U3473@DOM1,U3473@DOM1,C9148,C625,Kerberos,Network,LogOn,Success
253815,C4643$@DOM1,C4643$@DOM1,C457,C457,?,Network,LogOff,Success
253818,U1117@DOM1,U1117@DOM1,C585,C585,?,Network,LogOff,Success
253822,U113@DOM1,U113@DOM1,C1710,C1710,?,?,TGT,Success
253827,C14064$@DOM1,C14064$@DOM1,C801,C801,?,Network,LogOff,Success
253830,U5294@DOM1,U5294@DOM1,C586,C586,?,Network,LogOff,Success
253835,C10468$@DOM1,C10468$@DOM1,C2106,C2106,?,Network,LogOff,Success
253838,U548@DOM1,U548@DOM1,C2162,C2162,?,Network,LogOff,Success
253842,U281@DOM1,U281@DOM1,C1063,C528,Kerberos,Network,LogOn,Success
253847,U66@DOM1,U66@DOM1,C306,C306,NTLM,Network,LogOn,Success
253852,C3343$@DOM1,C3343$@DOM1,C3343,C529,Kerberos,Network,LogOn,Success
253856,U573@DOM1,U573@DOM1,C801,C801,?,Network,LogOff,Success
253861,U31@DOM1,U31@DOM1,C663,C528,Kerberos,Network,LogOn,Success
253866,C15049$@DOM1,C15049$@DOM1,C529,C529,?,Network,LogOff,Success
253871,LOCAL SERVICE@C6874,LOCAL SERVICE@C6874,C6874,C6874,Negotiate,Service,LogOn,Success
253876,U555@DOM1,U555@DOM1,C3517,C586,Kerberos,Network,LogOn,Success
253881,U7003@DOM1,U7003@DOM1,C527,C123,?,?,TGS,Success
253886,C2971$@DOM1,C2971$@DOM1,C529,C529,?,Network,LogOff,Success
253890,C2374$@DOM1,C2374$@DOM1,C1065,C1065,?,Network,LogOff,Success
253894,C1186$@DOM1,C1186$@DOM1,C801,C801,?,Network,LogOff,Success
253897,C2122$@DOM1,C2122$@DOM1,C625,C625,?,Network,LogOff,Success
253900,U5999@DOM1,U5999@DOM1,C586,C586,?,Network,LogOff,Success
253903,U92@DOM1,U92@DOM1,C730,C457,?,?,TGS,Success
253907,U113@DOM1,C1710$@DOM1,C1710,C1710,?,?,AuthMap,Success
253911,C8613$@DOM1,C8613$@DOM1,C586,C586,?,Network,LogOff,Success
253916,C1726$@DOM1,C1726$@DOM1,C1726,C2162,Kerberos,Network,LogOn,Success
253920,U79@C1731,U79@C1731,C1731,C1731,Negotiate,Batch,LogOn,Success
253925,C535$@DOM1,C535$@DOM1,C535,C706,Kerberos,Network,LogOn,Success
253930,C528$@DOM1,C528$@DOM1,C528,C528,?,Network,LogOff,Success
253935,U292@DOM1,U292@DOM1,C1619,C1619,?,?,TGT,Success
253940,C2379$@DOM1,C2379$@DOM1,C528,C528,?,Network,LogOff,Success
253945,C17052$@DOM1,C17052$@DOM1,C18190,C586,Kerberos,Network,LogOn,Success
253950,C2542$@DOM1,C2542$@DOM1,C467,C467,?,Network,LogOff,Success
253955,U199@DOM1,U199@DOM1,C5096,C1970,?,?,TGS,Success
253961,C2971$@DOM1,C2971$@DOM1,C529,C529,?,Network,LogOff,Success
253966,C13903$@DOM1,C13903$@DOM1,C528,C528,?,Network,LogOff,Success
253970,C10525$@DOM1,C10525$@DOM1,C1065,C1065,?,Network,LogOff,Success
253974,C1397$@DOM1,C1397$@DOM1,C1397,C528,Kerberos,Network,LogOn,Success
253977,C10570$@DOM1,C10570$@DOM1,C625,C625,?,Network,LogOff,Success
253980,C14670$@DOM1,C14670$@DOM1,C14670,C801,Kerberos,Network,LogOn,Success
253983,C1640$@DOM1,C1640$@DOM1,C2109,C2106,Kerberos,Network,LogOn,Success
253986,C1708$@DOM1,C1708$@DOM1,C1709,C529,Kerberos,Network,LogOn,Success
253990,C1708$@DOM1,C1708$@DOM1,C1709,C625,?,?,TGS,Success
253994,C2079$@DOM1,C2079$@DOM1,C1944,C1944,?,Network,LogOff,Success
253998,C9190$@DOM1,C9190$@DOM1,C612,C612,?,Network,LogOff,Success
254003,C257$@DOM1,C257$@DOM1,C625,C625,?,Network,LogOff,Success
254008,U63@DOM1,U63@DOM1,C1755,C1755,?,Network,LogOff,Success
254013,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C4390,C586,NTLM,Network,LogOn,Success
254017,C2900$@DOM1,C2900$@DOM1,C3229,C457,Kerberos,Network,LogOn,Success
254021,C3034$@DOM1,C3034$@DOM1,C3034,C529,?,?,TGS,Success
254025,U13@DOM1,U13@DOM1,C368,C368,?,Network,LogOff,Success
254030,C1147$@DOM1,C1147$@DOM1,C467,C467,?,Network,LogOff,Success
254034,C6247$@DOM1,C6247$@DOM1,C586,C586,?,Network,LogOff,Success
254038,U66@DOM1,U66@DOM1,C1678,C1678,Kerberos,Network,LogOn,Success
254043,C1910$@DOM1,C1910$@DOM1,C1911,C1911,?,?,TGT,Success
254047,C1590$@DOM1,C1590$@DOM1,C1590,C457,Kerberos,Network,LogOn,Success
254050,C3642$@DOM1,C3642$@DOM1,C3642,C529,Kerberos,Network,LogOn,Success
254053,U2718@DOM1,U2718@DOM1,C7566,C612,Kerberos,Network,LogOn,Success
254057,C1938$@DOM1,C1938$@DOM1,C1939,C1939,?,?,TGT,Success
254061,C8587$@DOM1,C8587$@DOM1,C586,C586,?,Network,LogOff,Success
254066,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success
254070,C3067$@DOM1,C3067$@DOM1,C3067,C3067,?,Network,LogOff,Success
254075,C2707$@DOM1,C2707$@DOM1,C2707,C625,Kerberos,Network,LogOn,Success
254080,C2391$@DOM1,C2391$@DOM1,C2392,C2392,?,?,TGT,Success
254085,ANONYMOUS LOGON@C467,ANONYMOUS LOGON@C467,C467,C467,?,Network,LogOff,Success
254089,C2625$@DOM1,C2625$@DOM1,C2625,C612,Kerberos,Network,LogOn,Success
254093,U105@DOM1,U105@DOM1,C26,C625,Kerberos,Network,LogOn,Success
254097,U1963@DOM1,U1963@DOM1,C6100,C457,Kerberos,Network,LogOn,Success
254101,U5214@DOM1,U5214@DOM1,C12554,C467,Kerberos,Network,LogOn,Success
254105,U42@DOM15,SYSTEM@C8799,C8799,C15062,?,?,AuthMap,Success
254110,U739@DOM1,U739@DOM1,C528,C528,?,Network,LogOff,Success
254115,U292@DOM1,U292@DOM1,C1932,C1931,?,?,TGS,Success
254120,C15513$@DOM1,C15513$@DOM1,C15513,C528,Kerberos,Network,LogOn,Success
254124,C14181$@DOM1,C14181$@DOM1,C14181,C529,Kerberos,Network,LogOn,Success
254128,C1766$@DOM1,C1766$@DOM1,C1968,C2106,Kerberos,Network,LogOn,Success
254132,C10103$@DOM1,C10103$@DOM1,C2162,C2162,?,Network,LogOff,Success
254136,C13181$@DOM1,C13181$@DOM1,C625,C625,?,Network,LogOff,Success
254140,C2865$@DOM1,C2865$@DOM1,C2865,TGT,?,?,TGS,Success
254145,C15502$@DOM1,C15502$@DOM1,C15502,C586,Kerberos,Network,LogOn,Success
254149,U4747@DOM1,U4747@DOM1,C10990,C1065,Kerberos,Network,LogOn,Success
254154,C2232$@DOM1,C2232$@DOM1,C2232,C586,Kerberos,Network,LogOn,Success
254159,C13316$@DOM1,C13316$@DOM1,C586,C586,?,Network,LogOff,Success
254164,C567$@DOM1,C567$@DOM1,C523,C523,?,Network,LogOff,Success
254168,U747@DOM1,U747@DOM1,C11416,C1065,Kerberos,Network,LogOn,Success
254173,C1209$@DOM1,C1209$@DOM1,C529,C529,?,Network,LogOff,Success
254177,C2240$@DOM1,C2240$@DOM1,C457,C457,?,Network,LogOff,Success
254182,ANONYMOUS LOGON@C1529,ANONYMOUS LOGON@C1529,C1529,C1529,?,Network,LogOff,Success
254186,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success
254191,C104$@DOM1,C104$@DOM1,C1065,C1065,?,Network,LogOff,Success
254195,U10@DOM1,U10@DOM1,C229,C229,Kerberos,Network,LogOn,Success
254199,LOCAL SERVICE@C9409,LOCAL SERVICE@C9409,C9409,C9409,Negotiate,Service,LogOn,Success
254203,U3696@DOM1,U3696@DOM1,C586,C586,?,Network,LogOff,Success
254207,U200@DOM1,U200@DOM1,C1929,C1929,?,?,TGT,Success
254211,U319@DOM1,U319@DOM1,C1065,C1065,?,Network,LogOff,Success
254215,U5156@DOM1,U5156@DOM1,C457,C457,?,Network,LogOff,Success
254219,U201@DOM1,U201@DOM1,C1443,C612,Kerberos,Network,LogOn,Success
254223,U113@DOM1,U113@DOM1,C1710,C1710,?,?,TGT,Success
254227,C599$@DOM1,C599$@DOM1,C457,C457,?,Network,LogOff,Success
254231,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success
254236,ANONYMOUS LOGON@C529,ANONYMOUS LOGON@C529,C9378,C529,NTLM,Network,LogOn,Success
254240,ANONYMOUS LOGON@C528,ANONYMOUS LOGON@C528,C528,C528,?,Network,LogOff,Success
254243,U63@DOM1,U63@DOM1,C1755,C1755,Kerberos,Network,LogOn,Success
254247,C1989$@DOM1,C1989$@DOM1,C1990,C529,?,?,TGS,Success
254250,C8998$@DOM1,C8998$@DOM1,C8998,C612,Kerberos,Network,LogOn,Success
254254,C1712$@DOM1,C1712$@DOM1,C1712,C2162,Kerberos,Network,LogOn,Success
254258,C2311$@DOM1,C2311$@DOM1,C2312,C2312,?,?,TGT,Success
254262,U320@DOM1,U320@DOM1,C1326,C1003,NTLM,Network,LogOn,Success
254267,C17927$@DOM1,C17927$@DOM1,C231,C231,?,Network,LogOff,Success
254271,C11774$@DOM1,C11774$@DOM1,C11774,C2106,Kerberos,Network,LogOn,Success
254274,C234$@DOM1,C234$@DOM1,C234,C625,NTLM,Network,LogOn,Success
254277,U54@DOM1,U54@DOM1,C229,C229,?,Network,LogOff,Success
254281,C6290$@DOM1,C6290$@DOM1,C1065,C1065,?,Network,LogOff,Success
254285,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success
254290,C3174$@DOM1,C3174$@DOM1,C612,C612,?,Network,LogOff,Success
254294,U111@DOM1,U111@DOM1,C1934,C1056,Kerberos,Network,LogOn,Success
254299,C12010$@DOM1,C12010$@DOM1,C12010,C1065,Kerberos,Network,LogOn,Success
254304,C1602$@DOM1,C1602$@DOM1,C1602,C586,Kerberos,Network,LogOn,Success
254308,U900@DOM1,U900@DOM1,C612,C612,?,Network,LogOff,Success
254313,C7966$@DOM1,C7966$@DOM1,C625,C625,?,Network,LogOff,Success
254318,C10245$@DOM1,C10245$@DOM1,C10245,C529,?,?,TGS,Success
254322,U5677@DOM1,U5677@DOM1,C13080,TGT,?,?,TGS,Success
254328,C2499$@DOM1,C2499$@DOM1,C2500,C612,Kerberos,Network,LogOn,Success
254333,C1114$@DOM1,C1114$@DOM1,C1115,C1085,Kerberos,Network,LogOn,Success
254337,C17102$@DOM1,C17102$@DOM1,C467,C467,?,Network,LogOff,Success
254340,U3945@DOM1,U3945@DOM1,C2162,C2162,?,Network,LogOff,Success
254344,C1072$@DOM1,C1072$@DOM1,C467,C467,?,Network,LogOff,Success
254347,C8373$@DOM1,C8373$@DOM1,C528,C528,?,Network,LogOff,Success
254350,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success
254354,C1247$@DOM1,C1247$@DOM1,C2162,C2162,?,Network,LogOff,Success
254358,C2526$@DOM1,C2526$@DOM1,C2526,C625,Kerberos,Network,LogOn,Success
254362,U87@DOM1,U87@DOM1,C1772,C1772,?,Network,LogOff,Success
254366,C3774$@DOM1,C3774$@DOM1,C3774,C625,Kerberos,Network,LogOn,Success
254369,C655$@DOM1,C655$@DOM1,C655,C625,Kerberos,Network,LogOn,Success
254372,C9623$@DOM1,C9623$@DOM1,C1798,C9623,Kerberos,Network,LogOn,Success
254376,U4157@DOM1,U4157@DOM1,C529,C529,?,Network,LogOff,Success
254380,U5908@DOM1,U5908@DOM1,C13621,C1065,Kerberos,Network,LogOn,Success
254384,C3183$@DOM1,C3183$@DOM1,C529,C529,?,Network,LogOff,Success
254387,U2469@DOM1,U2469@DOM1,C7073,C528,Kerberos,Network,LogOn,Success
254391,U19@DOM1,U19@DOM1,C229,C229,?,Network,LogOff,Success
254395,C4233$@DOM1,C4233$@DOM1,C4233,C529,Kerberos,Network,LogOn,Success
254399,C9731$@DOM1,C9731$@DOM1,C9731,C9731,Kerberos,Network,LogOn,Success
254403,C474$@DOM1,C474$@DOM1,C474,C529,Kerberos,Network,LogOn,Success
254407,C599$@DOM1,C599$@DOM1,C1619,C553,Kerberos,Network,LogOn,Success
254411,C1323$@DOM1,C1323$@DOM1,C457,C457,?,Network,LogOff,Success
254414,C930$@DOM1,C930$@DOM1,C930,C529,Kerberos,Network,LogOn,Success
254417,U4447@DOM1,U4447@DOM1,C612,C612,?,Network,LogOff,Success
254421,C3784$@DOM1,C3784$@DOM1,C3784,C612,Kerberos,Network,LogOn,Success
254425,C5974$@DOM1,C5974$@DOM1,C612,C612,?,Network,LogOff,Success
254429,C363$@DOM1,C363$@DOM1,C363,C1065,Kerberos,Network,LogOn,Success
254433,C1708$@DOM1,C1708$@DOM1,C1709,C528,Kerberos,Network,LogOn,Success
254436,C1557$@DOM1,C1557$@DOM1,C1557,C2106,Kerberos,Network,LogOn,Success
254439,C529$@DOM1,C529$@DOM1,C529,C529,?,Network,LogOff,Success
254443,C12592$@DOM1,C12592$@DOM1,C12592,C2106,Kerberos,Network,LogOn,Success
254446,C2229$@DOM1,C2229$@DOM1,C2229,C2229,?,?,AuthMap,Success
254450,C2122$@DOM1,C2122$@DOM1,C2123,C2123,?,?,TGT,Success
254454,C3778$@DOM1,C3778$@DOM1,C457,C457,?,Network,LogOff,Success
254458,U292@DOM1,U292@DOM1,C527,C527,?,?,TGT,Success
254462,C17327$@DOM1,C17327$@DOM1,C17327,C586,Kerberos,Network,LogOn,Success
254465,C1688$@DOM1,C1688$@DOM1,C1689,C1689,?,?,TGT,Success
254469,C1065$@DOM1,C1065$@DOM1,C1065,C586,Kerberos,Network,LogOn,Success
254472,C2044$@DOM1,C2044$@DOM1,C2044,C467,?,?,TGS,Success
254475,C16619$@DOM1,C16619$@DOM1,C625,C625,?,Network,LogOff,Success
254478,C3860$@DOM1,C3860$@DOM1,C3860,C612,Kerberos,Network,LogOn,Success
254483,C1020$@DOM1,C1020$@DOM1,C467,C467,?,Network,LogOff,Success
254487,C6133$@DOM1,C6133$@DOM1,C586,C586,?,Network,LogOff,Success
254491,C467$@DOM1,U75@DOM1,C2618,C467,MICROSOFT_AUTHENTICATION_PACKAG,Network,LogOn,Success
254495,U68@DOM1,U68@DOM1,C7,C7,?,Network,LogOff,Success
254501,C104$@DOM1,C104$@DOM1,C105,C586,Kerberos,Network,LogOn,Success
254505,C7764$@DOM1,C7764$@DOM1,C7764,C586,Kerberos,Network,LogOn,Success
254509,U405@DOM1,U405@DOM1,C625,C625,?,Network,LogOff,Success
254514,C2445$@DOM1,C2445$@DOM1,C2446,C457,Kerberos,Network,LogOn,Success
254518,C4810$@DOM1,C4810$@DOM1,C4810,C4810,Kerberos,Network,LogOn,Success
254522,C2070$@DOM1,C2070$@DOM1,C2071,C2071,?,?,TGT,Success
254526,C1114$@DOM1,C1114$@DOM1,C988,C988,?,Network,LogOff,Success
254530,C1646$@DOM1,C1646$@DOM1,C1646,C1646,Kerberos,Network,LogOn,Success
254534,C528$@DOM1,C528$@DOM1,C1521,C528,Kerberos,Network,LogOn,Success
254538,C11910$@DOM1,C11910$@DOM1,C457,C457,?,Network,LogOff,Success
254541,C123$@DOM1,C123$@DOM1,C527,C1085,Kerberos,Network,LogOn,Success
254543,C9416$@DOM1,C9416$@DOM1,C9416,C467,Kerberos,Network,LogOn,Success
254546,C2521$@DOM1,C2521$@DOM1,C1065,C1065,?,Network,LogOff,Success
254549,C15077$@DOM1,C15077$@DOM1,C625,C625,?,Network,LogOff,Success
254552,C123$@DOM1,C123$@DOM1,C527,C101,Kerberos,Network,LogOn,Success
254555,C1162$@DOM1,C1162$@DOM1,C1162,C1162,?,?,TGT,Success
254558,C4$@DOM1,C4$@DOM1,C4,C528,Kerberos,Network,LogOn,Success
254562,C3677$@DOM1,C3677$@DOM1,C3677,C586,Kerberos,Network,LogOn,Success
254566,C2969$@DOM1,C2969$@DOM1,C467,C467,?,Network,LogOff,Success
254570,ANONYMOUS LOGON@C1065,ANONYMOUS LOGON@C1065,C1065,C1065,?,Network,LogOff,Success
254574,C1186$@DOM1,C1186$@DOM1,C528,C528,?,Network,LogOff,Success
254577,U66@DOM1,U66@DOM1,C2257,C2257,?,Network,LogOff,Success
254581,C2073$@DOM1,C2073$@DOM1,C2074,C457,?,?,TGS,Success
254585,C1346$@DOM1,C1346$@DOM1,C1346,C1346,?,?,TGS,Success
254589,C1368$@DOM1,C1368$@DOM1,C1368,C529,Kerberos,Network,LogOn,Success
254593,C3552$@DOM1,C3552$@DOM1,C467,C467,?,Network,LogOff,Success
254597,C2155$@DOM1,C2155$@DOM1,C586,C586,?,Network,LogOff,Success
254601,C2223$@DOM1,C2223$@DOM1,C2224,C529,?,?,TGS,Success
254605,C4576$@DOM1,C4576$@DOM1,C467,C467,?,Network,LogOff,Success
254608,U113@DOM1,U113@DOM1,C1710,C1710,?,?,TGS,Success
254612,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success
254616,C1492$@DOM1,C1492$@DOM1,C1492,C457,NTLM,Network,LogOn,Success
254619,C1557$@DOM1,C1557$@DOM1,C586,C586,?,Network,LogOff,Success
254622,C2700$@DOM1,C2700$@DOM1,C625,C625,?,Network,LogOff,Success
254625,C2694$@DOM1,C2694$@DOM1,C625,C625,?,Network,LogOff,Success
254628,C2162$@DOM1,C2162$@DOM1,C2162,C2162,?,?,TGS,Success
254631,C14274$@DOM1,C14274$@DOM1,C625,C625,?,Network,LogOff,Success
254634,C123$@DOM1,C123$@DOM1,C523,C523,?,Network,LogOff,Success
254637,C3515$@DOM1,C3515$@DOM1,C467,C467,?,Network,LogOff,Success
254641,C14005$@DOM1,C14005$@DOM1,C14005,C625,Kerberos,Network,LogOn,Success
254644,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
254649,C17303$@DOM1,C17303$@DOM1,C1065,C1065,?,Network,LogOff,Success
254653,U204@DOM1,U204@DOM1,C1308,C457,?,?,TGS,Success
254658,C12445$@DOM1,C12445$@DOM1,C12445,C2162,Kerberos,Network,LogOn,Success
254662,C1386$@DOM1,C1386$@DOM1,C1386,C1386,?,Network,LogOff,Success
254666,C3926$@DOM1,C3926$@DOM1,C3926,C467,Kerberos,Network,LogOn,Success
254671,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success
254675,C1133$@DOM1,C1133$@DOM1,C1133,C1133,?,?,TGS,Success
254679,U238@DOM1,U238@DOM1,C2855,C2855,?,Network,LogOff,Success
254684,U4692@DOM1,U4692@DOM1,C1015,C1015,?,Network,LogOff,Success
254688,U672@DOM1,U672@DOM1,C1526,C457,Kerberos,Network,LogOn,Success
254693,C15990$@DOM1,C15990$@DOM1,C529,C529,?,Network,LogOff,Success
254696,U6645@DOM1,U6645@DOM1,C14907,C612,Kerberos,Network,LogOn,Success
254700,C4332$@DOM1,C4332$@DOM1,C4333,C1065,Kerberos,Network,LogOn,Success
254703,C10364$@DOM1,C10364$@DOM1,C625,C625,?,Network,LogOff,Success
254705,U555@DOM1,U555@DOM1,C2106,C2106,?,Network,LogOff,Success
254709,C2922$@DOM1,C2922$@DOM1,C24055,C528,Kerberos,Network,LogOn,Success
